LAMMPS (23 Jun 2022)

units real
boundary p p p
atom_style full
region mybox block -500.000000 500.000000 -500.000000 500.000000 -500.000000 500.000000
create_box 2 mybox bond/types 1 angle/types 0 dihedral/types 0 extra/special/per/atom 20 extra/bond/per/atom 20 extra/angle/per/atom 20
Created orthogonal box = (-500 -500 -500) to (500 500 500)
  1 by 1 by 1 MPI processor grid
#variable string MAA type 1
#variable Na type 2
molecule pol PDMAEMA.mol
Read molecule template pol:
  1 molecules
  0 fragments
  200 atoms with max type 2
  99 bonds with max type 1
  0 angles with max type 0
  0 dihedrals with max type 0
  0 impropers with max type 0
mass 1 157.21
mass 2 35.453
dielectric 81.2
bond_style harmonic
bond_coeff 1 0.57 5
pair_style lj/cut/coul/long 4.568 500.0
pair_coeff 1 1 0.7 4.0 4.49
pair_coeff 2 2 0.1 4.3 4.8
kspace_style pppm 1e-6
create_atoms 0 single 0 0 0 mol pol 123
Created 200 atoms
  using lattice units in orthogonal box = (-500 -500 -500) to (500 500 500)
  create_atoms CPU = 0.002 seconds

velocity all create 300.0 4928459
pair_modify shift yes mix arithmetic
fix nvt all langevin 300 300 100.0 6138895 gjf vfull
fix nve all nve
dump xtc all xtc 10000 PDMAEMA.xtc
thermo      10000
timestep 2
run     50000000
PPPM initialization ...
  using 12-bit tables for long-range coulomb (src/kspace.cpp:342)
  G vector (1/distance) = 0.0045578333
  grid = 6 6 6
  stencil order = 5
  estimated absolute RMS force accuracy = 2.8540482e-06
  estimated relative force accuracy = 8.5948814e-09
  using double precision FFTW3
  3d grid and FFT values/proc = 1331 216
Generated 1 of 1 mixed pair_coeff terms from arithmetic mixing rule
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 502
  ghost atom cutoff = 502
  binsize = 251, bins = 4 4 4
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 16.43 | 16.43 | 16.43 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
         0   302.88825     -167.71985      5.365682e-27   11.947763      0.0043797546 
     10000   294.63252     -163.98156      41.423226      52.212142     -0.0027513038 
     20000   303.50529     -160.81941      47.917056      67.13128      -0.004603073  
     30000   309.51006     -151.99956      56.603626      88.19962      -0.0054287845 
     40000   288.78156     -139.91441      43.451254      74.836638     -0.0051434952 
     50000   248.49997     -142.76164      52.963955      57.607826     -0.0063305688 
     60000   280.5007      -137.82101      47.228042      75.794773     -0.00494961   
     70000   304.00364     -124.06128      56.212042      112.48001     -0.0043193173 
     80000   276.94        -126.98347      60.606814      97.898943     -0.0069922593 
     90000   323.00655     -128.2502       47.650169      111.00138     -0.0043166654 
    100000   275.867       -125.44114      59.316698      97.514675     -0.006084512  
    110000   311.12717     -127.96109      55.545269      112.13897     -0.0033768341 
    120000   326.75073     -120.26542      48.492302      122.04927     -0.0043180676 
    130000   298.96287     -120.32214      56.633007      113.65002     -0.004678608  
    140000   303.31194     -121.2469       57.923601      116.59565     -0.0044553024 
    150000   294.29596     -125.84274      51.216961      99.945051     -0.0033800189 
    160000   353.03649     -119.83036      57.792367      147.37661     -0.0041575396 
    170000   312.20005     -120.3982       52.15684       116.94984     -0.0050756156 
    180000   305.46809     -116.0613       60.174488      125.31111     -0.004481901  
    190000   283.27393     -123.77511      41.379333      85.636997     -0.0030011166 
    200000   269.98556     -120.9328       52.525288      91.742845     -0.0067567432 
    210000   293.40635     -116.01983      63.087145      121.11045     -0.0062580444 
    220000   329.97911     -110.72015      56.002084      141.01934     -0.0038570566 
    230000   265.01323     -110.60596      46.973878      93.568788     -0.0046900328 
    240000   310.30246     -113.96216      54.135783      124.23921     -0.0047199682 
    250000   323.87477     -114.54837      54.297371      131.86542     -0.0041418234 
    260000   295.17242     -113.47563      56.244767      117.85987     -0.0057990582 
    270000   303.26447     -104.71476      46.904172      122.0802      -0.004873087  
    280000   296.8805      -101.56481      73.040087      147.57921     -0.0079429547 
    290000   320.77195     -107.83311      57.303679      139.74646     -0.0047557937 
    300000   293.98678     -108.71891      58.694688      124.3632      -0.0062236109 
    310000   305.24927     -107.35875      50.419767      124.12914     -0.0041098658 
    320000   296.27779     -110.78759      60.521993      125.48082     -0.0047684812 
    330000   304.95429     -106.09105      55.960303      130.76241     -0.0049347125 
    340000   281.05481     -105.71942      59.591011      120.58803     -0.0045354772 
    350000   286.50042     -101.87004      57.251705      125.32832     -0.0034748316 
    360000   327.47166     -104.8053       60.181831      149.62656     -0.0045130334 
    370000   329.02293     -110.6295       60.354494      144.89521     -0.0037082361 
    380000   291.07432     -108.01142      49.674327      114.32273     -0.0042724501 
    390000   298.75004     -107.84244      55.63262       125.00309     -0.0039071279 
    400000   298.27203     -107.56917      52.34806       121.70825     -0.0031120219 
    410000   286.7915      -104.17407      51.456906      117.40216     -0.0037504965 
    420000   286.14974     -106.05743      44.606908      108.28812     -0.0040842698 
    430000   296.65383     -98.897711      61.539653      138.61142     -0.0045094911 
    440000   300.12479     -104.06468      50.301609      124.26531     -0.0029929331 
    450000   327.09364     -104.29932      46.192071      135.91855     -0.0026344405 
    460000   288.59234     -105.8368       51.470774      116.82152     -0.0042232891 
    470000   296.91967     -99.176185      53.958286      130.90926     -0.0042695455 
    480000   293.30386     -100.60934      51.289751      124.66274     -0.004982474  
    490000   305.48631     -95.229274      53.004494      138.98395     -0.0040355987 
    500000   269.44996     -95.901381      61.025975      124.95724     -0.0044565306 
    510000   286.12741     -91.818787      42.059288      119.9659      -0.0038476592 
    520000   304.35966     -89.322981      55.801058      147.0185      -0.0038108974 
    530000   343.26011     -90.072942      49.423332      162.96583     -0.001670296  
    540000   322.26045     -84.620284      49.106641      155.6452      -0.0011541698 
    550000   304.3577      -91.97382       47.758894      136.32434     -0.0027918734 
    560000   311.35392     -89.014509      56.370219      152.045       -0.0039382467 
    570000   296.38635     -95.073001      52.983834      133.72164     -0.0024407127 
    580000   296.41647     -101.9941       52.145685      125.98026     -0.0036643506 
    590000   294.39331     -97.550424      43.199339      120.27749     -0.0024654332 
    600000   268.07215     -97.55773       45.592608      107.05024     -0.0035704152 
    610000   299.44252     -92.381707      65.834814      151.07678     -0.0056483569 
    620000   286.88474     -91.178023      45.531196      124.52781     -0.0032002361 
    630000   317.01884     -93.610493      58.670636      153.10976     -0.0038582009 
    640000   310.01937     -98.888127      48.011873      133.02141     -0.0038438031 
    650000   309.64658     -91.350855      48.275773      140.60145     -0.0030633832 
    660000   284.96212     -95.320167      52.869354      126.58336     -0.0036906903 
    670000   289.89961     -95.034153      50.572729      127.50158     -0.0039252373 
    680000   330.53131     -90.939518      44.494625      149.62006     -0.0016161926 
    690000   300.04753     -98.388122      55.772657      135.36709     -0.0043668151 
    700000   327.77885     -102.15706      52.777954      145.05315     -0.0043682074 
    710000   281.93164     -98.150554      53.189871      122.27587     -0.0045993928 
    720000   325.14128     -95.683235      40.999608      138.18407     -0.0024062166 
    730000   320.17475     -96.379354      55.815824      149.35811     -0.0045040992 
    740000   286.56051     -96.685092      48.637597      121.93481     -0.003946902  
    750000   306.14029     -100.41328      43.262472      124.44586     -0.0027738062 
    760000   315.18303     -104.57227      49.539163      131.92755     -0.001195206  
    770000   300.60422     -100.81915      58.274993      135.76861     -0.0040989126 
    780000   284.26954     -103.19063      60.07697       125.50969     -0.004895214  
    790000   308.80848     -96.869445      51.786069      138.09601     -0.0044632029 
    800000   288.73822     -97.962505      58.864115      132.17569     -0.0050594609 
    810000   290.8346      -93.120578      56.689213      136.08625     -0.0039673218 
    820000   303.92724     -95.589867      54.223328      138.91738     -0.0031810861 
    830000   283.29738     -94.173111      55.061922      128.93549     -0.0052075997 
    840000   300.15721     -100.75145      50.644743      127.94091     -0.0030265511 
    850000   315.77933     -96.266487      42.202053      133.24993     -0.0027285986 
    860000   312.7681      -100.37829      47.314127      132.46399     -0.0029579134 
    870000   314.20564     -96.235919      55.792226      145.93718     -0.0050143298 
    880000   318.56448     -91.172148      54.272831      152.06714     -0.0042554171 
    890000   324.26161     -96.645923      50.807755      146.50773     -0.0022792586 
    900000   275.67234     -98.811701      58.589341      123.30129     -0.0058920584 
    910000   288.12715     -93.225548      57.682076      135.36813     -0.0049266404 
    920000   318.4926      -92.663404      40.186659      136.44708     -0.0011328395 
    930000   273.3842      -89.338976      54.602527      127.42992     -0.00387033   
    940000   318.27277     -91.431824      57.751364      155.11296     -0.0045756256 
    950000   324.19332     -91.034884      42.688253      143.95875     -0.0016291945 
